number;name;stereotype
88;Precedent;kind
88;InitialDate;datatype
88;Result;kind
88;Report;kind
88;Measure;kind
88;Outcome;kind
88;Experimental;mode
88;Conclusion;kind
88;Context;kind
88;Person;mode
88;Deductive;kind
89;Mental Moment;mode
89;Sacrifice;quality
89;Criterion;role
89;Value Ascription;relator
89;Decision Resulting Action;event
89;Preferred Bearer;roleMixin
89;Goal;kind
89;Consequence;role
89;Value;quality
89;Benefit;quality
89;Delegation;relator
89;Value Component;quality
89;Intention;mode
89;Decision;role
89;Situation;kind
89;VA Component;relator
89;Desire;mode
89;Action;event
89;Social Capability;mode
89;Intrinsic Moment;mode
89;Value Bearer;roleMixin
89;Belief;mode
89;Proposition;kind
89;Capability;mode
89;Agent;mixin
89;Deliberative Act;event
89;Preference;relator
89;Individual Capability;mode
89;Deprecated Bearer;roleMixin
89;intrinsic Moment Type;type
90;MedicalProcedureTrigger;mixin
90;MedicalConditionStage;enumeration
90;GeneralPractitioner;role
90;User;subkind
90;SpecialistMedicalProcedure;role
90;MildSymptom;phase
90;SevereSymptom;phase
90;SymptomEnum;enumeration
90;PalliativeProcedure;subkind
90;TherapeuticProcedure;subkind
90;DoseSchedule;kind
90;Date;datatype
90;DiagnosticProcedure;subkind
90;SpecialistDoctor;role
90;Drug;kind
90;MedicalProcedure;relator
90;PrescribedDoseSchedule;role
90;PreviousIllness;subkind
90;PhysicalExam;subkind
90;SevereOutcome;phase
90;Address;datatype
90;ReportingPatient;role
90;DiagnosisMethod;enumeration
90;ContactPoint;datatype
90;boolean;datatype
90;PatientReport;relator
90;VisitRequest;subkind
90;Doctor;role
90;TreatmentPatient;role
90;NonSevereOutcome;phase
90;Diagnosis;subkind
90;MedicalHistory;collective
90;HoursSpecification;datatype
90;PrescribedDrug;role
90;MedicalCondition;kind
90;Rating;enumeration
90;string;datatype
90;PresenceMedicalProcedure;subkind
90;MedicalSpeciality;datatype
90;RemoteMedicalProcedure;subkind
90;float;datatype
90;Prescription;relator
90;MedicalProcedureOutcome;kind
90;NamedEntity;category
90;Patient;role
90;SurgicalProcedure;subkind
90;Symptom;subkind
90;Person;kind
91;Technological implementation;category
91;Pedagogical architecture;kind
91;Mediado;role
91;Objeto físico;category
91;Pedagogical method;category
91;Atividade pedagógica;kind
91;Work plan AP;subkind
91;Objeto Virtual;category
91;intencão;mode
91;Agente;category
91;Agente Humano;kind
91;Estudante;role
91;Recurso pedagógico físico;role
91;Recursos Pedagógicos;roleMixin
91;Mediador;role
91;Plano de trabalho AP;subkind
91;Pesquisador;role
91;Virtual pedagogical resource;roleMixin
91;Agent;category
91;Mediacão pedagógica;relator
91;Agente Sintético;kind
91;Recurso Pedagógico Virtual;role
91;Tutor;role
91;Objetivo pedagógico;mode
91;Professor;role
91;Método pedagógico;category
91;Pedagogical objective intention;mode
91;Plano de trabalho;kind
91;Pedagogical activity;kind
91;Work plan;kind
91;Arquitetura pedagógica;kind
91;PA Creator;role
92;Building;kind
92;Finished project;event
92;Entity;category
92;CurrentPropertyState;phase
92;(Q) Afwerking;subkind
92;QuantitativeValue;quality
92;organisation;kind
92;externalProducts;kind
92;(Y) Kozijnen;subkind
92;value;quality
92;TechnicalDesign;event
92;House;subkind
92;GeometryContext;event
92;ManufacturingSchedule;subkind
92;double;datatype
92;AssemblySchedule;subkind
92;ConceptDevelopment;event
92;describedAttributeInSecondColumn;subkind
92;ProductModel;category
92;Product;category
92;Current Geometry State;situation
92;GeometryState;situation
92;OutdatedPropertyState;phase
92;PropertyValue;quality
92;EngineeringSchedule;subkind
92;Entry2D;subkind
92;describedAttributeInFirstColumn;subkind
92;drawing;kind
92;postalAdress;kind
92;ProjectDevelopment;event
92;WebAPI;category
92;(Z) Fundering;subkind
92;(G) Daken;subkind
92;Integration;event
92;Place;category
92;StructuredValue;quality
92;(E) E-Installaties;subkind
92;AnalysisAndDefinition;event
92;describesAttribute;relator
92;PremoduDevelopment;event
92;DynamicEntity;kind
92;FinalDesign;event
92;Unit;kind
92;UpcommingProject;event
92;Geometry;category
92;Interval;subkind
92;Schedule;kind
92;PreliminaryDesign;event
92;List2D;subkind
92;(S) Sanitair;subkind
92;Housing Block;subkind
92;Event;event
92;(F) Vloeren;subkind
92;ProductDevelopment;event
92;(E) Wanden;subkind
92;activity;situation
92;Property;quality
92;Module;kind
92;creativeWork;category
92;ClassifiedObject;category
92;deleted;phase
92;ExploreOptions;event
92;WorkPreparationSchedule;subkind
92;element;kind
92;string;datatype
92;PropertyState;quality
92;WIP project;event
92;componentConnection;relator
92;DigitalDocumentPermission;mode
92;person;kind
92;Attribute;subkind
92;Component;category
92;priceSpecification;quality
92;VersionRelease;event
92;BuildingElement;kind
92;Testing;event
92;SingularEntity;kind
92;ProcurementSchedule;subkind
92;ConstructionSchedule;subkind
92;InitiationPhase;event
92;Agent;category
92;Complementing;event
92;(L) LosLeveren;subkind
92;RangedAttribute;subkind
92;internalProducts;kind
92;ReferencedContent;datatype
92;Assembly;category
92;RealisationPhase;event
92;DevelopmentPhase;event
92;DevelopmentPlanning;event
92;(W) W-Installaties;subkind
92;ProductOrServiceModel;category
92;boolean;datatype
92;NeedsAndDemands;event
92;DigitalDocument;kind
93;Blockchain;collective
93;Transaction;kind
93;Human Agent;role
93;Data Object;kind
93;Business Rule;kind
93;Block;kind
93;Act;event
93;Agent;roleMixin
93;Service;event
93;Smart Contract;relator
93;Transaction;kind
93;State Variable;kind
93;Payload;NonPerceivableQuality
93;Contract Storage;relator
93;Function;mode
93;External Actor;subkind
93;Physical Object;kind
93;Goal;NonPerceivableQuality
93;Off-chain Storage;kind
93;Process Participant;roleMixin
93;Account Wallet;kind
93;Fact;kind
93;State;NonPerceivableQuality
93;Initiator;role
93;Business Object;category
93;Artificial Object;kind
93;Value;NonPerceivableQuality
93;Transaction Trie;kind
93;Event;event
93;Key;NonPerceivableQuality
93;Data Object;kind
93;Lifecycle Stage;phaseMixin
93;Business Artifact Type;category
93;Artificial Agent;role
93;Transaction Phase;phase
93;Inter-organizational Process;collective
93;Process Contract;kind
93;Business Artifact;kind
93;Executor;role
94;Component Interface Design;event
94;Software Architect;role
94;Simple Artifact;category
94;User Inteface Design;event
94;Architecture Development;event
94;Software Item;kind
94;Stakeholder;roleMixin
94;Composite Artifact;category
94;Artifact;category
94;Information Item;kind
94;Design Documentation;event
94;Architectural Component;subkind
94;Detailed Design;event
94;Architectural Element;subkind
94;Architectural Connector;subkind
94;User Interface Specification;subkind
94;Interface Specification;subkind
94;Performed General Process;event
94;Requirements Document;subkind
94;Data Design;event
94;Interface High-level Design;event
94;Design Document;subkind
94;Component Design;event
94;Data Model;subkind
94;Software Architecture;subkind
94;Software Product;kind
94;Document;kind
94;Performed Process;event
94;Performed Simple Activity;event
94;Design Evaluation;event
94;Performed Specific Process;event
94;Model;kind
94;Performed Activity;event
94;Performed Composite Activity;event
94;Architectural Design;event
94;Designer;role
94;Design Process;event
94;Design Evaluation Document;subkind
94;Data Definitions;subkind
94;Data High-level Design;event
95;Location;kind
95;Resilient Network;category
95;UPS/Generator Switching;relator
95;Application-based;subkind
95;Bank of Battery;subkind
95;Network Provider;subkind
95;Redundant Power Supply;subkind
95;Physical Media;subkind
95;Refrigeação;kind
95;Data Replication;kind
95;Componente de IT;category
95;Peripheral;subkind
95;UPS Standby;subkind
95;Data Storage;kind
95;Network Component;kind
95;Storage-based;subkind
95;Cooling;kind
95;Replication Technology;category
95;Telecom Asset;subkind
95;IT Architecture;category
95;Monitoring Software;subkind
95;Cluster;kind
95;Incident;relator
95;Media Backup/Restore;subkind
95;Power Distributor;subkind
95;Sistema;kind
95;Asynchronous;subkind
95;Host-based;subkind
95;Appliance;kind
95;Site;kind
95;Energia;kind
95;Power;kind
95;Platform;category
95;Snapshot;kind
95;Link;subkind
95;Passive;role
95;Armazenamento de Dados;kind
95;Cooling Fan;subkind
95;Replication;relator
95;Contingency;role
95;Warranty And Support;kind
95;UPS Online;subkind
95;Dual Network Device;subkind
95;Alerta;relator
95;Remote Replication;subkind
95;Cooler Redundante;subkind
95;Sistema Computacional;kind
95;System;kind
95;ITSC Component;category
95;Warning;relator
95;Installation;relator
95;Generator;subkind
95;Online;role
95;IT Component;category
95;Offline;role
95;Dispositive de drede dual;subkind
95;Remote;subkind
95;Periferico;subkind
95;Rede;category
95;Management Suite;subkind
95;Mirroring;kind
95;Appropriate Level of Warranty;relator
95;Garantia eSuporte;kind
95;Synchronous;subkind
95;Fonte Redundante;subkind
95;Backup;role
95;Site;kind
95;Alimentação dupla;subkind
95;Monitoramento;kind
95;RAID;kind
95;UPS;kind
95;UPS/Battery Switching;relator
95;Service Continuity;kind
95;Active;role
95;Local Replication;subkind
95;Plataforma;category
95;Site Model;kind
95;Dual Power Inlet;subkind
95;Local;subkind
95;Monitoring;kind
95;Nível de Garantia Apropriado;relator
95;DBMS-based;subkind
95;Automatic Switching;relator
95;Computer System;kind
96;Repair Appointment;relator
96;Child;role
96;Organization Unit;subkind
96;Transferred Car;role
96;Woman;subkind
96;Personal Customer;role
96;Insurable Item;mixin
96;Closed Car Rental Agreement;phase
96;Trainee;role
96;Maintenance Appointment;relator
96;Insured Driver;role
96;Licensing Authority;subkind
96;Car Rental Agreement;relator
96;Mid-level Employee;role
96;Spouse;role
96;Insurance Company;role
96;Car;kind
96;Passenger Car;subkind
96;Parent;role
96;Website;kind
96;Receiver Branch;role
96;Website Ownership;relator
96;Online Website;phase
96;Employee;role
96;Car Manufacturer;role
96;Legal Parenthood;relator
96;Junior Employee;role
96;Corporate Customer;role
96;Valid Driver's LIcense;phase
96;Employment Contract;relator
96;Organization;kind
96;Governmental Agency;subkind
96;Deceased Person;phase
96;Car Scheduled for Repair;role
96;Cargo Car;subkind
96;Car Production;relator
96;Transfer Agreement;relator
96;Marriage;relator
96;Car Needing Maintenance;phase
96;Expired Driver's License;phase
96;Car Needing Repair;phase
96;Driver's License;relator
96;Driver;role
96;Functional Car;phase
96;Car Rental Agreement Closed With Damage;role
96;Living Person;phase
96;Damage Report;relator
96;Car Scheduled for Maintenance;role
96;Customer;roleMixin
96;Sender Branch;role
96;Rental Insurance;relator
96;Senior Employee;role
96;Insurance;relator
96;Service Depot;subkind
96;Adult;phase
96;Person;kind
96;Offline Website;phase
96;Car Ownership;relator
96;Branch;subkind
96;Car Returned with Damage;role
96;Teenage;phase
96;Infant;phase
96;Extented Car Rental Agreement;phase
96;Active Car Rental Agreement;phase
96;Man;subkind
96;Car Agency;subkind
97;Redirected Walk;phase
97;Redirected Destination Intention;mode
97;Jog;mode
97;Woman;subkind
97;Spouse Type;type
97;Jog State;event
97;Conjugal Relationship;relator
97;Finalized Walk;phase
97;Course Teacher Assignment;relator
97;Flower;kind
97;Man;subkind
97;School;kind
97;Wife;role
97;Destination;role
97;Person;kind
97;Right Rear Leg;role
97;Table Top Component;subkind
97;Ongoing Walk;phase
97;Walker;role
97;Flower Color Values;enumeration
97;Wooden Table;kind
97;Rose;subkind
97;Track;kind
97;Teacher;role
97;School Enrollment;relator
97;Jogging Track;role
97;Walking While Jogging;event
97;Employment;relator
97;Running While Jogging;event
97;Jogging Locomotion;event
97;Jogging Process;event
97;Husband;role
97;Course Enrollment;relator
97;Spouse;role
97;Left Front Leg;role
97;Originally Intended Destination;role
97;Sucessful Walk;phase
97;Conjugal Relationship Type;type
97;Color;quality
97;Wood Portion;quantity
97;Walk;mode
97;Monogamous Heteresexual Marriage;subkind
97;Right Front Leg;role
97;Person;kind
97;Jogging Event;event
97;Flower Color;subkind
97;Jogging Speed Values;enumeration
97;Student;role
97;Course;kind
97;Course Offering;relator
97;Left Rear Leg;role
97;Person;kind
97;Table Leg Component;subkind
97;Wood Component Constituent;role
97;Top Component;role
97;Jogging Perdurant;event
97;Class;collective
97;Wooden Table Component;kind
97;Person;kind
97;Redirected Destination;role
97;Jogger;role
97;Place;kind
98;Adherence Evaluation;event
98;Process Evaluation;event
98;Evaluated Artifact;role
98;Quality Assurance Plan;subkind
98;Noncompliance Identification;event
98;Quality Assurance Planning;event
98;Noncompliance Register;subkind
98;Noncompliance Responsible;role
98;Evaluation Report;subkind
98;Noncompliance Control;event
98;Quality Auditor;role
98;Noncompliance Resolution;event
98;Quality Assurance Process;event
98;Noncompliance Closing;event
98;Artifact Evaluation;event
98;Evaluated Process;role
100;SubFuncão;kind
100;Pessoa Credor;role
100;Empresa Credor;role
100;Funcão;kind
100;Processo Execucão;relator
100;Governo Estadual;kind
100;Contrato Aditivo;relator
100;Programa;kind
100;Contrato com Licitacão;relator
100;Despesa;kind
100;Categoria Econômica;kind
100;Processo;relator
100;Dispensa Licitacão;relator
100;Órgão;kind
100;Despesa Paga;role
100;Despesa Liquidada;role
100;Governo Federal;kind
100;Governo Municipal;kind
100;Liquidacão;relator
100;Empresa;kind
100;Natureza Despesa;kind
100;Execucão Despesa;relator
100;Processo Licitatório;relator
100;Acão;kind
100;Contrato Inicial;relator
100;Exeucão com Contrato;relator
100;Contrato com Dispensa;relator
100;Pagamento;relator
100;Acão Licitatória;relator
100;Local;kind
100;Unidade Gestora;role
100;Credor;roleMixin
100;Empenho;relator
100;Modalidade Aplicacão;kind
100;Execucão sem Contrato;relator
100;Governo;category
100;Grupo Natureza;kind
100;Pessoa;kind
100;Licitacão;relator
100;Despesa Empenhada;role
100;Subtítulo;role
100;Contrato;relator
101;Performed Activity;event
101;Performed Process;event
101;Intended Activity;mode
101;Performed General Process;event
101;General Intended Process;mode
101;Stakeholder;roleMixin
101;Scheduled Process;mode
101;Software Project;subkind
101;Intended Process;mode
101;Stakeholder Allocation;relator
101;Performed Project Process;event
101;Scheduled Activity;mode
101;Project Process;mode
101;Specific Intended Process;mode
101;Stakeholder Participation;event
101;Deliverable;mode
101;Performed Specific Process;event
102;Autor Científico Independente;role
102;Autoria Científica;relator
102;Veículos de Publicação Científica;category
102;Obra Científica Publicada;role
102;Fascículo;subkind
102;JCR;quality
102;Pessoa Jurídica;kind
102;Afiliação;relator
102;Qualis;quality
102;Volume de Periódico;kind
102;Autor Científico;role
102;Índice de Texto Científico Publicado;subkind
102;Área de Pesquisa;kind
102;Resumo Publicado;role
102;Editor;roleMixin
102;Artigo de Periódico Publicado;role
102;Índice de Veículo de Publicação;subkind
102;Edição do Evento;kind
102;Capítulo de Livro Publicado;role
102;Colaborador Afiliado;role
102;Artigo Publicado;role
102;Coleção de Textos Científicos;collective
102;Edição de Obra Científica;relator
102;Autor Científico Afilidado;role
102;Publicador;roleMixin
102;Índice de Autor;subkind
102;Entidades Avaliáveis;mixin
102;Publicação de Obra Científica;relator
102;Evento;kind
102;Índice de Qualidade Científica;category
102;Livro;kind
102;Texto Científico;kind
102;Texto Científico Editado;role
102;Artigo de Evento Publicado;role
102;Pessoa Física;kind
102;Obra Científica Editada;role
102;H-10;quality
102;Edição de Livro;subkind
102;Instituição;subkind
102;Periódico;kind
102;Anais de Evento;subkind
102;H-index;quality
102;Texto Científico Publicado;role
103;Source SN-FP;kind
103;Adaptation Source;subkind
103;Bidirectional Access Transport Entity;subkind
103;Termination Source - A So Connected;role
103;OIC;subkind
103;PM - Termination Source Connected;role
103;Layer Processor Sink Input;kind
103;Bidirectional Termination - Bi M Connected;role
103;Source Path FEP;category
103;Bidirectional LPF-FEP;kind
103;Architectural Component;category
103;Section Layer Termination;subkind
103;Termination Source - SN Connected;role
103;Bidirectional LP-FP;kind
103;Egress SN So;role
103;Sink LPF-FEP Bi Component;role
103;Mapped TF Input;roleMixin
103;Layer Processor Sink Output;kind
103;NC Supported by LC;role
103;Termination Sink - A Sk Connected;role
103;Path NC Forwarding;relator
103;Matrix Output;kind
103;Bidirectional LC;subkind
103;LC Connected RP;roleMixin
103;Sink Path FEP;category
103;Topological Subnetwork;kind
103;Fowarding Rule Sk SN;relator
103;Transport Function Equipment Component;roleMixin
103;Bi Intermediate MC;subkind
103;Source PM-FEP;kind
103;Sink Active RP - Path LC connected;roleMixin
103;Sink PM-FEP Binding;relator
103;Active Sk PM-FEP - PM NC connected;role
103;Geographical Element With Alias;category
103;Termination Source - PM Connected;role
103;Termination Sink - SN Connected;role
103;Topological M Representation;subkind
103;Source PM-FEP Binding;relator
103;Bidirectional PM NC;subkind
103;Active Sk SN-FP - Int CFTE connected;role
103;PM LC Bi Component;role
103;Co-located Termination;phase
103;T Sk Input - Sk M-FEP Bound;role
103;Sink A-FEP Binding;relator
103;Path-Section Layers AF;subkind
103;Active Sk SN-FEP - End CFTE connected;role
103;Sink MC Bi Component;role
103;Sink AP Binding;relator
103;Forwarding Rule LC;relator
103;Ingress SN Sk-So;role
103;Uni Matrix - A So Connected;role
103;Geographical Element;category
103;Bidirectional Termination - Bi LPF Connection;role
103;Adaptation Source - T So Connected;role
103;Section-Physical Media Layers AF;subkind
103;Egress MC So;role
103;Source LPF-FEP Binding;relator
103;Connected Unidirectional Matrix;role
103;Bi A - Bi Subnetwork Connected;role
103;Client Section Layer;role
103;Path-Path Layers AF;subkind
103;Active Sk M-FEP - Sk MC connected;role
103;Path LC Forwarding;relator
103;T Sk - Adaptation Sink Connected;role
103;Source AP;kind
103;Termination Source Process;kind
103;Active So SN-FEP - So CFTE connected;role
103;Unidirectional Subnetwork;role
103;LPF - Sk L-FEP Bound;role
103;Supporting CFTE;role
103;Bidirectional LPF - Bi Termination Connected;role
103;Active Bidirectional PM-FEP - PM NC Connected;role
103;Sink LPF-FEP;kind
103;Connected Output Interface;role
103;Supporting LC;role
103;Bidirectional Adaptation - LPF Bi Connected;role
103;Sink M-FEP;kind
103;Sink M-FEP Bi Component;role
103;Sink SN-FP Bi Component;role
103;Equipment;kind
103;T So Output - So SN-FEP Bound;role
103;Source M-FP;kind
103;Sink LP-FP Binding;relator
103;SN Intput - Sk SN-FP Bound;role
103;Adaptation Sink - T Sk Connected;role
103;Active Bidirectional Path FEP - Path NC Connected;roleMixin
103;Ingress MC So;role
103;Unidirectional Matrix;kind
103;Connected Reference Point;roleMixin
103;Ingress SN So-Sk;role
103;Source A-FEP Bi Component;role
103;Unidirectional NC;subkind
103;Termination Source - LPF Connected;role
103;A Sk Output - Sk LP-FP Bound;role
103;Termination Sink Output;kind
103;Adaptation Function;kind
103;SN Outtput - So SN-FP Bound;role
103;Bidirectional SN-FP;kind
103;So MC Forwarding;relator
103;Ingress MC Sk;role
103;A Sk Output - Sk A-FEP Bound;role
103;Active So PM-FEP - PM LC connected;role
103;SN-FP;category
103;Bidirectional Termination - Bi A Connected;role
103;Sink MC;subkind
103;Active Sk M-FP - Int MC connected;role
103;Bidirectional PM-FEP;kind
103;Forwarding Rule MC So;relator
103;Forwarding Rule So-Sk;relator
103;Layer Network;kind
103;Transmission Media Layer Termination;subkind
103;Ingress MC Sk-So;role
103;Sink A-FEP Bi Component;role
103;Termination Sink;subkind
103;Single Physical Media;kind
103;Active So SN-FP - Int CFTE connected;role
103;Unidirectional Path NC Bidirectional Component;role
103;Source A-FEP Binding;relator
103;Active Bidirectional AP;role
103;Adaptation So Bidirectional Component;subkind
103;Forwarding Point;category
103;Uni A-FP Bi Component;role
103;Section Layer Network;subkind
103;A So - Uni Subnetwork Connected;role
103;Source CFTE Bi Component;role
103;M - Termination Source Connected;role
103;A - Layer Processor Sink Connected;role
103;Bidirectional A-FEP;kind
103;Active Sink AP;role
103;Path Layer Network;role
103;Module Mapped TF Input;roleMixin
103;A So - Termination Source Connected;role
103;Active So M-FP - So MC connected;role
103;Source M-FEP Bi Component;role
103;Sink Site;role
103;Forwarding Function CFTE So-Sk;role
103;Bidirectional Sink-Source Matrix;subkind
103;Possible LC Connected RP;category
103;Physical Media Layer Component;roleMixin
103;Bidirectional NC;subkind
103;Source LPF-FEP;kind
103;Active Sk SN-FP - Sk CFTE connected;role
103;Termination Source;subkind
103;WSS;subkind
103;Source M-FEP;kind
103;Active Sk Path-FEP - Path NC connected;roleMixin
103;T So Output - So PM-FEP Bound;role
103;A Sk Output - Sk SN-FP Bound;role
103;Possible Ingress LC;roleMixin
103;Output Interface;kind
103;Unidirectional Path NC;subkind
103;Active So SN-FP - So CFTE connected;role
103;Bidirectional FEP;category
103;Forwarding Function So M Connected;role
103;Physical Media Component;role
103;Source CFTE;subkind
103;Supporting Access Transport Entity;role
103;Adaptation Sink - A So Connected;role
103;Path Layer Network_2;subkind
103;T Sk Input - Sk SN-FEP Bound;role
103;Reference Point;category
103;Bi Subnetwork - A Bi Connected;role
103;Supporting MC;role
103;Output;category
103;AP Forwarding;relator
103;Egress SN Sk-So_2;role
103;T Sk Input - Sk PM-FEP Bound;role
103;T So Output - So LPF-FEP Bound;role
103;A-FP Binding;relator
103;LPF So Bidirectional Component;subkind
103;Sink M-FP Binding;relator
103;Sink CFTE;subkind
103;PM NC Forwarding;relator
103;Mapped Output Interface;role
103;LP Input - Sk LP-FP Bound;role
103;Single AG;subkind
103;NC Supported by MC;role
103;Bi Termination - Bidirectional A Connected;role
103;Forwarding Function Sk-So Connected;role
103;Sink PM-FEP;kind
103;Forwarding Function Sk M Connected;role
103;Mapped Input Interface;role
103;T So Output - So M-FEP Bound;role
103;Active Path Bidirectional SN-FEP;role
103;Module Mapped TF Output;roleMixin
103;LP-FP;category
103;Supporting NC;role
103;Termination Sink Process;kind
103;Subnetwork Output;kind
103;Subnetwork;kind
103;Intermediate MC Bi Component;role
103;Possible Egress LC;roleMixin
103;Related Layer Network;role
103;PM - Termination Sink Connected;role
103;Topological Component;category
103;Unidirectional CFTE;subkind
103;Ingress LC;roleMixin
103;Composed AG;subkind
103;Access Transport Entity;kind
103;Bidirectional AP;kind
103;Transport Processing Function;category
103;Layer Processor Source - A Connected;role
103;Bi SN - Bidirectional Termination Connected;role
103;Bidirectional Adaptation - Bi A Connected;role
103;Forwarding Function LC Connected;role
103;SN Input - So S-FEP Bound;role
103;Bi Intermediate CFTE;subkind
103;Single Equipment Site Component;role
103;Composed Topological Layer;role
103;A-FP;category
103;Physical Media Output;kind
103;ODU Switch;subkind
103;PM LC;subkind
103;Active So M-FP - Int MC connected;role
103;Bidirectional Termination - Bi SN Connected;role
103;Source SN-FP Binding;relator
103;Sk MC Forwarding;relator
103;PM Output - Sk PM-FEP Bound;role
103;Source AP Binding;relator
103;Adaptation Sink Process;kind
103;Path Bidirectional Matrix;subkind
103;Source SN-FEP Binding;relator
103;Int MC Forwarding;relator
103;Aggregated Physical Media;collective
103;Link Connection;kind
103;Sink SN-FP;kind
103;Bidirectional Path FEP;category
103;Path LC Bi Component;role
103;Transport Entity;category
103;Intermediate MC;subkind
103;PM Interface Bound Output;role
103;Source A-FEP;kind
103;Source SN-FP Bi Component;role
103;LPF Input - So L-FEP Bound;role
103;Single Equipment Site;role
103;Source M-FP Bi Component;role
103;Sink M-FP Bi Component;role
103;M-FP;category
103;Subnetwork Input;kind
103;Bidirectional Termination - Ag PM Connected;role
103;Bound Input Interface;role
103;M - Termination Sink Connected;role
103;A So Input - So M-FP Bound;role
103;Bidirectional A-FP;kind
103;Active Path Bidirectional M-FP;role
103;Uni Sk-So Matrix Bi Component;role
103;PM Interface Bound Input;role
103;End CFTE;subkind
103;Sink AP;kind
103;Bidirectional MC;subkind
103;Active Path Bidirectional M-FEP;role
103;Active Source AP;role
103;Forwarding Function CFTE Sk;role
103;A Sk Input - Sk AP Bound;role
103;SN - Termination Sink Connected;role
103;Component LPF;role
103;A Sk Output - Sk M-FP Bound;role
103;A - LPF Source Connected;role
103;Forwarding;relator
103;Bi Path CFTE;subkind
103;Active Intermediate Bidirectional SN-FP;role
103;Termination Sk Bidirectional Component;subkind
103;Adaptation Sink;subkind
103;Active Sk SN-FEP - Sk CFTE connected;role
103;Source LP-FP Bi Component;role
103;Termination So Bidirectional Component;subkind
103;Egress SN Sk-So;role
103;Bi Path MC;subkind
103;Unidirectional Port;category
103;Connected Relatable TC;roleMixin
103;Active Sk M-FP - Sk MC connected;role
103;Equipment Composed of Modules;role
103;T So Output - So A-FEP Bound;role
103;Topological Layer;kind
103;Sink SN-FP Binding;relator
103;A So Input - A-FP Bound;role
103;Composed PM Layer;role
103;So Matrix Bi Component;role
103;M Output - So M-FP Bound;role
103;Bidirectional Adaptation;subkind
103;Unidirectional PM NC;subkind
103;Input;category
103;Sink FEP;category
103;Forwarding Function CFTE So;role
103;M Output - Sk M-FEP Bound;role
103;T So Input - So AP Bound;role
103;Active So Path-FEP - Path NC connected;roleMixin
103;Uni Subnetwork - A So Connected;role
103;M Input - Sk M-FP Bound;role
103;Adaptation Sink Output;kind
103;Termination Sink - PM Connected;role
103;Bound Output Interface PM;role
103;Matrix Connection;kind
103;So CFTE Forwarding;relator
103;Topological Link;kind
103;Sink A-FEP;kind
103;Physical Media Layer Network;subkind
103;Termination Sink - M Connected;role
103;Relatable Topological Components;category
103;Unidirectional A-FP;kind
103;Active Possible Bi LC Connected RP;roleMixin
103;Sink AP Bi Component;role
103;Egress MC Sk-So;role
103;Intermediate CFTE Bi Component;role
103;Source Site;role
103;Forwarding Function CFTE Sk-So;role
103;A So - Uni Matrix Connected;role
103;Forwarding Rule MC Sk-So;relator
103;Layer Processor Function Sink;subkind
103;Active So PM-FEP - PM NC connected;role
103;Possible Bi LC Connected RP;category
103;T Sk Input - Sk LPF-FEP Bound;role
103;NC Supported by CFTE;role
103;Sink SN-FEP Bi Component;role
103;Layer Processor Source Input;kind
103;Channel Forwarding Transport Entity;kind
103;Sk CFTE Forwarding;relator
103;Module;kind
103;Sink LPF-FEP Bound;relator
103;Int CFTE Forwarding;relator
103;Path Layer Termination;subkind
103;M Input - So M-FEP Bound;role
103;T So - Adaptation Source Connected;role
103;Bound Input-Output;roleMixin
103;Unidirectional Access Transport Entity Bidirectional Component;role
103;Client Path Layer;role
103;Bi PM LC;subkind
103;Bound Input Interface Equipment;role
103;Server Section Layer;role
103;Matrix Input;kind
103;PM LC Forwarding;relator
103;Path Connected Reference Point;roleMixin
103;Path-Path Client Layer;role
103;Directly Connected Transport Entity;category
103;Adaptation Sk Bidirectional Component;subkind
103;TE Connected Reference Point;roleMixin
103;Forwarding Function;kind
103;Sink PM-FEP Bi Component;role
103;Sink Matrix;role
103;Access Group;kind
103;LPF Output - So L-FP Bound;role
103;T Sk Output - Sk AP Bound;role
103;Egress LC;roleMixin
103;Equipment Composed Site;role
103;PM Input - So PM-FEP Bound;role
103;Bound Transport Function;roleMixin
103;Server Physical Media Layer;role
103;Active Path Bidirectional SN-FP;role
103;CIC;subkind
103;Uni Subnetwork - A Sk Connected;role
103;Adaptation Source Output;kind
103;Bidirectional Matrix;kind
103;Bidirectional M-FP;kind
103;Component Matrix;roleMixin
103;Matrix Composed Path Layer;role
103;Source Matrix;role
103;Layer Processor Function Source;subkind
103;Component Subnetwork;role
103;Sink LP-FP;kind
103;NIC;subkind
103;Binding;relator
103;Egress SN Sk;role
103;Connected Input Interface;role
103;Input Interface;kind
103;Adaptation Source Process;kind
103;Source Active RP - Path LC connected;roleMixin
103;Active Bidirectional PM-FEP - PM LC Connected;role
103;Switch OTN;subkind
103;A Sk - Uni Subnetwork Connected;role
103;Unidirectional Access Transport Entity;subkind
103;Source AP Bi Component;role
103;Path-Section Client Layer;role
103;Unidirectional PM NC Bidirectional Component;role
103;Forwarding Function LC;subkind
103;A So Output - So AP Bound;role
103;Forwarding Rule MC Sk;relator
103;Server Path Layer;role
103;End CFTE Bi Component;role
103;Source PM-FEP Bi Component;role
103;Site Component Equipment;role
103;Network Connection;kind
103;Termination Sink - LPF Connected;role
103;Bound Output Interface Equipment;role
103;Unidirectional Sink-Source Matrix;role
103;SN Output - Sk S-FEP Bound;role
103;Single Termination;phase
103;Sink CFTE Bi Component;role
103;A Sk - Uni Matrix Connected;role
103;Transport Function Module Component;roleMixin
103;Termination Source - M Connected;role
103;Module Output Interface;kind
