othersProfileInteraction;An interaction with another user's profile.;event
entertainmentAmentity;An amenity that provides entertainment, such as a television or game console.;subkind
numberOfRooms;The number of rooms in a house or building.;quality
sportActivity;An activity that involves physical exertion and skill, often competitive.;kind
store;A retail establishment.;kind
postComment;A comment made on a post.;kind
bachelorStudent;A student who is enrolled in a bachelor's degree program.;role
bathroomAmenity;An amenity found in a bathroom, such as toiletries or towels.;subkind
kitchenAmenity;An amenity found in a kitchen, such as appliances or cookware.;subkind
postEditing;The act of editing a post.;event
profileInteractor;A user who interacts with profiles.;role
profileName;The name associated with a profile.;quality
postInteractor;A user who interacts with posts.;role
SportActivityPost;A post related to sport activities.;subkind
sportOrganizationMember;A member of a sport organization.;role
hospital;An institution providing medical and surgical treatment.;kind
nearbyHouseFacilities;Facilities that are located near a house.;collective
house;A building for human habitation.;kind
locationCollection;A collection of locations.;collective
rating;A measure, quantity, or frequency, typically one measured against some other quantity or measure.;quality
user;A person who uses a computer or network service.;role
audio;Sound, especially when recorded, transmitted, or reproduced.;kind
houseNumOfOccupants;The number of occupants in a house.;quality
appRegistration;The act of registering for an app.;event
phdStudent;A student who is enrolled in a PhD degree program.;role
postAuthor;The author of a post.;role
universityBoard;The governing body of a university.;collective
pub;A tavern or bar.;kind
school;An institution for educating children.;kind
teachingAssistant;A person who assists a teacher.;role
housePrice;The price of a house.;quality
profileUserAge;The age of a profile user.;quality
postSearch;The act of searching for a post.;event
postDeletion;The act of deleting a post.;event
post;An online message, image, or other item of content published on a website or app.;kind
discountAmount;The amount of a discount.;quality
ownProfileEditing;The act of editing one's own profile.;event
postLabeling;The act of applying labels to a post.;event
sportorganizationBoard;The governing body of a sport organization.;collective
postalAddress;An address to which mail is delivered.;kind
sportOrganization;An organization that promotes or governs a sport.;kind
discountPost;A post that advertises a discount.;subkind
productDiscount;A reduction in the price of a product.;kind
university;An educational institution designed for instruction, examination, or both, of students in many branches of advanced learning.;kind
profilePicture;A picture displayed on a profile.;role
ownProfileInteraction;An interaction with one's own profile.;event
location;A particular place or position.;kind
professor;A teacher of the highest rank in a college or university.;role
storeLocation;The location of a store.;role
housingAdPost;A post that advertises housing.;subkind
houseLocation;The location of a house.;role
bedroomAmentity;An amenity found in a bedroom, such as a comfortable bed or blackout curtains.;subkind
Profile;A representation of user information, often public.;kind
indoor;Situated, conducted, or used inside a building.;phase
amenity;A desirable or useful feature or facility of a building or place.;kind
sportEvent;An organized competition or activity related to a sport.;kind
product;An article or substance that is manufactured or refined for sale.;kind
summerSport;A sport that is typically played in the summer.;subkind
profileSearch;The act of searching for a profile.;event
event;A thing that happens, especially one of importance.;event
EducationalOrganization;An organization that provides education or training.;kind
profileSpokenLanguage;A language spoken by a profile user.;quality
eventHostsBoard;The board of an organization that hosts events.;collective
food;Any nutritious substance that people or animals eat or drink, or that plants absorb, in order to maintain life and growth.;kind
person;A human being regarded as an individual.;kind
creativeWork;A work that is the result of creativity.;kind
organization;An organized group of people with a particular purpose, such as a business or government department.;kind
services;Action of helping or doing work for someone.;kind
amenitiesCollection;A collection of amenities.;collective
profileLearningLanguage;A language that a profile user is currently learning.;quality
label;A classifying phrase or name applied to a person or thing, especially one that is inaccurate or restrictive.;kind
name;description;inferred_stereotype
Dance-like Moviment;A type of musical movement that evokes the feeling or structure of dance.;subkind
Artist;A person who creates art, such as music, painting, or sculpture.;role
Artistic Group;A group of artists working together.;collective
Slow Moviment;A musical movement characterized by a slow tempo.;subkind
Musical Member;A person who is a member of a musical group.;role
Fast Moviment;A musical movement characterized by a fast tempo.;subkind
Musical Composition;A piece of music that has been created.;kind
Artistic Composition;A creative work of art, in this case, likely referring to a musical piece.;kind
Symphonic Poem;A type of orchestral music that tells a story or evokes an idea.;subkind
Full Score;A written representation of a musical composition showing all parts for all instruments.;kind
Music Composer;A person who creates musical works.;role
Person;A human being.;kind
Oeuvre;The complete body of work of a creator.;collective
Suite Short Moviment;A short movement that is part of a suite.;subkind
Key;The group of notes upon which a piece of music is based.;kind
Moviment;A self-contained part of a larger musical work.;kind
Publisher;A person or company that prepares and issues books, journals, music, or other works for sale.;role
Musician;A person who plays a musical instrument.;role
Composer;A person who writes music, especially as a professional occupation.;role
Musical Group;A group of musicians who perform together.;collective
Orchestral Work;A musical composition written for an orchestra.;subkind
Orchestra;A large group of musicians playing various instruments.;collective
Artistic Member;A member of an artistic group.;role
Composite Moviment;A musical movement made up of multiple distinct sections.;subkind
Part;A distinct section or component of a larger whole.;kind
Publishment;The act of making a work available to the public.;event
Individual Artist;An artist who primarily works alone.;subkind
Suite;A set of instrumental pieces, originally in dance style.;subkind
Group;A number of people or things that are located close together or are considered or classed together.;collective
Ballet;A theatrical dance in which a story is represented by stylized mime, gesture, and dance.;subkind
Long Moviment;A musical movement characterized by a longer duration.;subkind
Individual Moviment;A standalone musical movement, not part of a larger work.;subkind
Written Representation;A representation of something in written form.;kind
Art Work;A work of art.;kind
Symphony;An elaborate musical composition for full orchestra, typically in four movements, at least one of which is traditionally in sonata form.;subkind
Member;A person, animal, or plant belonging to a particular group.;role
Overture;An orchestral piece at the beginning of an opera, suite, play, oratorio, or other extended work.;subkind
Software Program;A set of instructions that directs a computer's operations.;kind
Short Moviment;A musical movement characterized by a shorter duration.;subkind
Sketch;A rough or unfinished drawing or painting, often made to assist in making a more finished picture.;kind
Opera;A dramatic work in one or more acts, set to music for singers and instrumentalists.;subkind
